order_id,customer_id,customer_name,age,gender,email,phone,city,state,country,pincode,product_name,category,quantity,unit_price_inr,discount_percent,total_price_inr,order_date,delivery_date,payment_method,order_status,seller,rating,review_text,return_requested,loyalty_points
ORD008233,CUST07970,Michael Lee,33,Other,michael.lee865@gmail.com,,Sydney,Florida,Japan,490115,Laptop,Beauty,3,32462.27,,87648.13,4/14/2021,4/24/2021,,delivered,ToyLand,2,Very satisfied,Yes,4193
ORD000566,,Kavya_Ali,62,F,kavya.ali500@outlook.com,827-112-7478,Ahmedabad,,India,947261,Dress,Books,0,44572.5,20,,7/3/2021,7/8/2021,Cash on Delivery,Cancelled,GrocerBay,4,,yes,187
ORD010994,CUST00815,Rohan Lopez,38,Male,rohan.lopez333@outlook.com,799-991-,Dubai,Ontario,France,171676,Pressure Cooker,Electronics,,24043.82,30,33661.35,1/17/2024,1/8/2024,Cash on Delivery,Processing,BookWorld,,na,NO,3240
ORD006893,CUST04569,James Reddy,68,Other,james.reddy986@yahoo.com,896-688-3466,Ahmedabad,Rajasthan,India,341484,Protein Powder,Automotive,2,32342.98,15,54983.07,9/2/2021,9/23/2021,EMI,Processing,JewelBox,5,Not worth it,yes,3106
ORD007365,CUST06581,Emma Brown,63,m,emma.brown480yahoo.com,663-454-4527,Ahmedabad,Rajasthan,India,,Doll,TOYS,4,,20,76136.64,3/3/2022,2022.03.19,UPI,canceled,HealthFirst,2,Not worth it,,340
ORD005991,CUST07127,Ali Smith,58,Female,,862-180-6678,Delhi,Delhi,India,0,Running Shoes,Home & Kitchen,1,,15,,1/21/2024,2/13/2024,Debit Card,Delivered,BeautyPlus,,Poor packaging,Yes,4203
ORD009243,CUST02645,Omar Gupta,58,Other,none,754-772-9398,Paris,Ile-de-France,UK,396845,Dash Cam,books ,,33539.24,0,33539.24,8/14/2022,8/20/2022,EMI,Shipped,JewelBox,,N/A,NO,4828
ORD002324,CUST00486,Maria Jones,34,Other,N/A,742-697-2319,LAGOS,Lagos State,Australia,980039,Data Science Book,,6,4403.38,10,23778.25,10/3/2020,10/25/2020,Wallet,SHIPPED,HealthFirst,-1,Fast delivery,NO,
ORD000532,CUST03818,Wei Lee,34,Female,wei.lee322@hotmail.com,868-179-9923,Delhi,Delhi,India,169529,Car Cover,Automotive ,5,49378.93,30,172826.25,3/6/2021,3/23/2021,DEBIT CARD,Delivered,BookWorld,,Very satisfied,No,4863
ORD000879,CUST06880,Zara Garcia,52,Other,zara.garcia705@hotmail.com,702-690-5020,Delhi,Delhi,,392818,Car Wax,Sports ,9,6292.97,30,39645.71,6/9/2023,6/16/2023,EMI,SHIPPED,HomeEssentials,4,Not worth it,yes,4414
ORD003277,CUST02343,,32,Female,juanwilliams827@hotmailcom,611-322-3399,Tokyo,Victoria,France,,Honey,Furniture,1,26717.31,50,13358.66,6/6/2020,6/18/2020,Net Banking,Delivered,techmart,4,,Yes,906
ORD004473,CUST06573,James Lee,58,Male,james.lee589@outlook.com,783-478-9555,Hyderabad,Telangana,India,712996,Dash Cam,,100,-99,10,-8910,,8/16/2024,UPI,Pending,BeautyPlus,,Average quality,yes,2033
ORD000593,CUST01442,Mei Brown,-5,Male,mei.brown427@gmail.com,689-741-2675,Lucknow,Punjab,,872928,REMOTE CAR,Health,5,18886.53,,66102.85,2/14/2020,2/21/2020,,Cancelled,FurnitureCo,4,.,No,3289
ORD008557,CUST07491,Mei Verma,25,Male,mei.verma493@outlook.com,875-247-7603,Dubai,Ontario,USA,230461,Saree,Health,9,5280.03,0,47520.27,12/2/2020,12/30/2020,Net Banking,canceled,FASHION HUB,5,.,Yes,547
ORD006639,CUST04931,Michael Verma,39,Male,michaelverma830@hotmailcom,933-181-1288,Singapore,,United States,,Sunscreen,beauty,6,3589.61,15,18307.01,7/7/2022,7/14/2022,Net Banking,SHIPPED,HealthFirst,1,,N/A,1884
ORD004690,CUST05091,Omar Mehta,30,Female,omar.mehta768@hotmail.com,809-276-3328,Sydney,,Canada,881907,LAMP,Books,1,22934.26,30,,7/9/2021,7/16/2021,,SHIPPED,GrocerBay,1,Disappointed,No,989
ORD006404,CUST00886,Sofia Singh,56,Female,sofia.singh545@hotmail.com,981-969-5990,Singapore,,Nigeria,646512,Study Table,Home & Kitchen,10,42639.93,5,405079.33,10/14/2024,10/24/2024,Debit Card,Cancelled,JewelBox,3,Disappointed,yes,1934
ORD008264,CUST04925,Ali Wang,51,male,,910-128-9131,Toronto,Texas,,737318,Wardrobe,CLOTHING,,20861.01,15,177318.58,6/12/2022,6/23/2022,Net Banking,canceled,AutoDeals,2,Average quality,NO,
ORD011369,CUST07169,Sneha Johnson,63,Male,sneha.johnson532@outlook.com,671-120-4432,Pune,Gujarat,India,373303,Basmati Rice,Sports,4,28272.54,5,107435.65,1/6/2023,1/22/2023,Cash on Delivery,RETURNED,FASHION HUB,4,Poor packaging,NO,999999
ORD009568,CUST04804,Sarah Kumar,43,Female,sarah.kumar70@hotmail.com,000-000-0000,Sydney,Florida,Singapore,250755,JEANS,Home&Kitchen,10,5168.36,15,43931.06,7/14/2022,7/24/2022,EMI,Pending,BookWorld,2,Will buy again,NO,2824
ORD006771,CUST04069,David Singh,35,Male,david.singh352@gmail.com,913-853-9356,Lagos,Lagos State,Japan,556413,Olive Oil,TOYS,1,38664.29,,30931.43,10/13/2020,11/6/2020,Credit Card,pending,FASHION HUB,,Poor packaging,,719
ORD010202,CUST00694,Pooja Smith,56,Other,pooja.smith747@hotmail.com,666-171-8441,New York,New York,,696704,Hair Oil,TOYS,4,,30,8234.27,2/20/2023,2/27/2023,EMI,SHIPPED,HealthFirst,99,Poor packaging,No,3243
ORD004538,CUST05453,Priya Khan,150,Other,priya.khan671@outlook.com,606-334-4077,London,California,Japan,719175,,Toys,4,7963.6,50,15927.2,11/11/2021,12/9/2021,UPI,Cancelled,TechMart,5,,yes,389
ORD000348,CUST00647,,64,Unknown,omar.lee603@yahoo.com,803-280-1180,Jaipur,Uttar Pradesh,India,814932,Self Help,Sports ,1,32038.56,15,40949.27,9/2/2020,9/8/2020,Debit Card,Cancelled,FurnitureCo,4,Loved it!,,2887
ORD008622,CUST00724,Amit Brown,20,Other,amit.brown294outlook.com,799-299-5636,Dubai,Ontario,Nigeria,868564,Jeans,Books,1,0,20,,9/8/2021,N/A,Cash on Delivery,Delivered,JewelBox,,Very satisfied,N/A,1297
ORD004079,CUST02302,Rahul Kumar,56,,,954-863-2518,Paris,Ile-de-France,Nigeria,,Doll,Clothing,-1,34709,30,-24296.3,9/5/2021,9/18/2021,Debit Card,processing ,ToyLand,3,Not worth it,yes,414
ORD008770,CUST04257,,28,Other,omar.wang708@outlook.com,600-459-7168,Jaipur,Uttar Pradesh,India,542330,Football,Automotive ,8,40471.59,15,275206.81,12/1/2022,12/8/2022,,Processing,techmart,5,na,Yes,-100
ORD009959,CUST01063,Carlos Reddy,39,FEMALE,carlos.reddy886outlook.com,645-454-7798x123,Lagos,Lagos State,Canada,,Cricket Bat,Automotive ,0,33535.98,0,,4/17/2024,4/25/2024,,canceled,FashionHub,1,Very satisfied,,4627
ORD000217,CUST00264,Emily Martinez,43,,emily.martinez466@hotmail.com,856-413-4724,Pune,Gujarat,India,231211,Speaker,Automotive,9,3906.6,50,17579.7,8/21/2024,9/3/2024,Debit Card,Shipped,FASHION HUB,,N/A,N/A,229
ORD000263,CUST03303,Juan Chen,22,Other,juan.chen274@gmail.com,622-382-4255,Sydney,Florida,USA,687789,Honey,Books,2,4573.56,10,8232.41,,3/7/2020,Credit Card,Cancelled,Book World ,3,,,1565
ORD007696,CUST03207,Li Mehta,35,Other,li.mehta841@gmail.com,932-960-4166,Toronto,Texas,Singapore,305897,Lipstick,Electronics,10,35301.07,20,282408.56,1/16/2020,2/7/2020,Wallet,,AutoDeals,2,N/A,,502
ORD001401,CUST01169,Amit Sharma,,Female,amit.sharma37@yahoo.com,7749425317,Paris,Ile-de-France,France,671632,Curtains,Electronics,9,32127.01,25,216857.32,2/21/2020,3/18/2020,Wallet,canceled,HealthFirst,5,Poor packaging,N/A,4541
ORD002875,CUST03859,Rahul Kim,22,Other,rahul.kim474@hotmail.com,873-874-9114,Dubai,Ontario,Nigeria,190230,Data Science Book,Automotive,999,22174.27,50,11076047.87,5/9/2020,5/14/2020,Wallet,processing ,ToyLand,4,Will buy again,,1777
ORD009951,CUST04996,Kavya Reddy,57,Male,kavya.reddy651@gmail.com,910-101-8648,Lucknow,,Germany,184907,Car Cover,Home&Kitchen,9,45789.05,15,350286.23,8/14/2023,8/16/2023,Debit Card,pending,BeautyPlus,1,Disappointed,No,4269
ORD006540,CUST03700,Juan Reddy,48,Other,juan.reddy685@outlook.com,801-746-9625,Toronto,Texas,France,732656,Puzzle,Toys,4,5396.28,30,15109.58,11/25/2021,12/7/2021,Wallet,pending,Book World ,,Very satisfied,yes,4706
ORD009638,CUST07507,Rahul Brown  ,27,Other,rahul.brown173@gmail.com,670-815-7471,Dubai,Ontario,Japan,,Watch,Home&Kitchen,10,8508.71,50,42543.55,4/21/2024,5/7/2024,Cash on Delivery,,techmart,4,Will buy again,yes,975
ORD007832,CUST06656,Omar Lee,35,Other,omar.lee698@yahoo.com,955-259-6012x123,Mumbai,Maharashtra,India,,Seat Cover,Electronics,1,9999999,15,8499999.15,7/31/2021,8/22/2021,Net Banking,SHIPPED,FashionHub,4,Very satisfied,,1852
ORD002694,CUST05925,Zara Wang,43,Other,zara.wang598@yahoo.com,953-594-1854,Toronto,Texas,France,699811,Watch,TOYS,4,12858.99,25,38576.97,5/20/2022,5/31/2022,UPI,pending,FASHION HUB,4,Great product!,Yes,87
ORD008785,CUST03765,Olivia Jones,25,Female,olivia.jones516@outlook.com,608-396-3498,Berlin,Tokyo,UK,685910,Doll,books ,5,32529.34,25,121985.03,7/18/2023,8/2/2023,Wallet,RETURNED,,4,Great product!,Yes,3425
ORD010757,CUST04164,Rahul Lee,64,Other,rahul.lee913@hotmail.com,933-742-9051,Ahmedabad,Rajasthan,India,315246,Blood Pressure Monitor,Home&Kitchen,0,43522.81,10,,3/11/2021,4/1/2021,UPI,Delivered,techmart,1,Not worth it,,4543
ORD000991,,Omar Brown,26,Female,omar.brown285@outlook.com,845-485-5255,London,California,USA,N/A,Honey,TOYS,8,44037.47,10,317069.78,10/22/2020,11/8/2020,UPI,RETURNED,BookWorld,2,Fast delivery,Yes,2016
ORD002425,CUST03316,Rohan Johnson,22,Other,rohan.johnson835@gmail.com,860-389-9756,Jaipur,Uttar Pradesh,india,239894,Puzzle,Home & Kitchen,7,11300,25,59325,5/22/2024,6/2/2024,Debit Card,,SportZone,5,Poor packaging,N/A,705
ORD008535,CUST00346,Priya Singh,31,Male,priya.singh56@yahoo.com,905-728-2669,DUBAI,Ontario,France,681305,Fiction Novel,beauty,,20472.9,15,174019.65,6/3/2021,N/A,Debit Card,Pending,FashionHub,1,Not worth it,Yes,483
ORD001599,CUST03127,Priya Williams,22,Other,priya.williams862@hotmail.com,,Delhi,Delhi,India,561155,Sunscreen,Toys,9,24336.46,50,109514.07,8/17/2023,N/A,Cash on Delivery,Cancelled,GrocerBay,,.,NO,1104
ORD002160,CUST05269,Emily Sharma,41,Male,emily.sharma356@yahoo.com,972-810-4994,Hyderabad,Telangana,India,510438,Tablet,books ,999,10994.3,-10,10983305.7,,28/12/2024,EMI,Shipped,GrocerBay,,Very satisfied,,1670
ORD001495,CUST04687,Wei_Brown,67,Female,wei.brown507@outlook.com,795-144-2583,Mumbai,Maharashtra,India,373750,Sneakers,Furniture,3,16813.44,50,32664.46,4/18/2022,5/2/2022,Net Banking,Returned,JewelBox,1,,,4745
ORD000122,CUST03390,Sarah Ali,21,Other,sarah.ali542@gmail.com,952-719-5705,New York,New York,Nigeria,236014,Bracelet,Home&Kitchen,10,14559.88,-10,145598.8,2/28/2021,2021.03.26,Cash on Delivery,Cancelled,SportZone,1,,N/A,555
,CUST06276,Mei Jones,62,Other,mei.jones407@yahoo.com,819-262-8374,London,California,Japan,663852,Fiction Novel,Automotive,6,3759.94,10,20303.68,4/25/2024,5/23/2024,EMI,RETURNED,HomeEssentials,1,Average quality,Yes,61
ORD011909,CUST04583,Aarav Kim,50,Female,aarav.kim35@outlook.com,,Chennai,Tamil Nadu,India,,Textbook,Home & Kitchen,5,37694.07,0,188470.35,,7/30/2021,Credit Card,Shipped,AutoDeals,4,na,N/A,2772
ORD005505,CUST03819,Chris Martinez,55,Male,chris.martinez553@outlook.com,6265166854,New York,New York,UAE,841158,Cycling Helmet,Home&Kitchen,8,33217.82,30,186019.79,2/25/2024,18-Mar-24,Debit Card,canceled,SportZone,4,Loved it!,yes,2275
ORD009867,CUST04949,,53,Male,chris.shah481@yahoo.com,660-121-2665,,Tamil Nadu,India,614666,Remote Car,Jewelry,1,23334.46,15,19834.29,9/21/2022,10/18/2022,Debit Card,Processing,HealthFirst,3,.,,4426
ORD006629,CUST01299,Emily Chen,72,M,emily.chen789@hotmail.com,734-258-7032,New York,New York,Australia,,Cookbook,Beauty,4,10215.47,15,34732.6,1/15/2021,1/31/2021,Debit Card,canceled,ToyLand,5,Poor packaging,N/A,563
ORD007913,CUST05811,Maria Patel,26,Male,maria.patel876@outlook.com,855-261-5670,Lucknow,Punjab,Canada,548911,Almonds,Jewelry,-1,9999999,25,-13814329.3,1/19/2022,1/30/2022,credit card,Delivered,HealthFirst,3,Poor packaging,No,3109
ORD006931,CUST05580,Michael Kim,47,Female,michael.kim422@hotmail.com,988-381-5175,Dubai,,Singapore,440791,Pendant,Jewelry,8,20130.56,20,237283.08,12/19/2023,2023.12.25,EMI,delivered,HomeEssentials,,Not worth it,,2817
ORD007649,CUST05560,Sarah Nair,69,Other,sarah.nair883@gmail.com,631-656-8503,Dubai,,Japan,,Mask Pack,Health,8,47067.28,10,338884.42,5/7/2024,5/23/2024,Wallet,SHIPPED,ToyLand,3,na,,4411
ORD009769,CUST07620,Sarah Khan,71,Female,N/A,727-449-8441,Chennai,,India,162078,Basmati Rice,Clothing,3,26336.91,15,67159.12,12/13/2021,12/19/2021,Net Banking,Returned,JewelBox,,,yes,3676
ORD005801,CUST03007,N/A,-5,Other,vikram.martinez459@yahoo.com,720-178-4275,Hyderabad,Telangana,India,951029,Lego Set,Automotive,5,32165.06,0,160825.3,5/4/2020,5/25/2020,Wallet,Pending,FurnitureCo,1,Very satisfied,NO,824
ORD006088,,Juan Reddy,28,Male,juan.reddy742@hotmail.com,802-515-5519,Lagos,Lagos State,Singapore,791001,Bracelet,books ,10,38250.39,5,,11/7/2022,8/2/2022,Credit Card,SHIPPED,HealthFirst,4,,NO,3597
ORD010323,CUST01308,Zhang Brown,64,Other,zhang.brown256@gmail.com,788-882-1582x123,Chennai,Tamil Nadu,India,581121,CYCLING HELMET,Automotive ,-1,25937.18,20,-20749.74,5/16/2020,6/13/2020,Net Banking,Delivered,ToyLand,,Will buy again,Yes,3119
ORD006450,CUST05871,Chris Mehta,51,,chris.mehta313@outlook.com,603-513-4681,Pune,Gujarat,India,670059,Mask Pack,Toys,9,38194.13,0,343747.17,7/21/2023,7/28/2023,UPI,,techmart,3,Loved it!,N/A,1092
ORD000500,CUST06862,Carlos Sharma,33,male,carlos.sharma234@yahoo.com,817-706-9342,Mumbai,Maharashtra,India,123334,Dress,beauty,3,44398.24,20,106555.78,4/28/2024,5/15/2024,Debit Card,Pending,TechMart,,na,yes,3856
ORD004295,CUST00829,Priya Gupta,36,Other,priya.gupta45@outlook.com,724-272-4291,Lucknow,Punjab,Nigeria,857152,TABLET,CLOTHING,2,27458.83,,54917.66,4/25/2021,4/24/2021,Wallet,canceled,FashionHub,1,N/A,Yes,2320
ORD003201,CUST03470,Jessica Brown,21,Female,jessica.brown470@yahoo.com,959-390-,Singapore,NSW,USA,152093,Puzzle,books ,10,14695.86,50,73479.3,,10/26/2020,UPI,processing ,SportZone,4,Very satisfied,yes,1360
ORD008025,CUST02288,Anjali Singh,,Other,anjali.singh993@gmail.com,674-947-8103,,NSW,Germany,N/A,Shampoo,Furniture,1,20141.27,10,18127.14,2022.05.19,5/22/2022,N/A,processing ,BeautyPlus,4,Loved it!,Yes,471
,CUST03773,Olivia Gupta,53,Other,olivia.gupta360@outlook.com,963-743-9946,Kolkata,West Bengal,India,892130,PROTEIN POWDER,Toys,4,40287.48,20,128919.94,4/2/2024,4/6/2024,UPI,SHIPPED,BookWorld,1,Great product!,No,2692
ORD002333,CUST03232,Juan Patel,32,Other,,662-832-9503,Singapore,NSW,Singapore,393827,Pendant,Jewelry,3,6702.18,5,19101.21,3/3/2022,3/28/2022,Cash on Delivery,Shipped,FurnitureCo,4,Fast delivery,Yes,4352
ORD001953,CUST07229,Sneha Williams,60,Female,sneha.williams58@gmail.com,853-963-9274,Singapore,NSW,France,578370,FACE CREAM,Home & Kitchen,4,10631.87,15,36148.36,6/13/2023,N/A,Net Banking,processing ,GrocerBay,1,Great product!,,3311
ORD011207,CUST07092,Sneha_Martinez,71,Other,sneha.martinez369@gmail.com,762-205-7451,LONDON,California,Japan,,Data Science Book,Furniture,10,12031.07,25,90233.02,7/27/2020,8/16/2020,EMI,,BookWorld,4,Average quality,yes,1607
ORD010331,CUST00438,Sneha Brown,36,Female,sneha.brown845@gmail.com,606-680-6280,Kolkata,West Bengal,India,942089,Tyre Gauge,Books,4,19390.13,,69804.47,N/A,2024.09.22,Credit Card,Delivered,HealthFirst,1,.,NO,2291
ORD000261,CUST00641,Sarah Gupta,71,Male,sarah.gupta574@outlook.com,,Sydney,Florida,Singapore,908184,Lamp,Automotive ,4,8991.33,0,35965.32,2/3/2021,2/4/2021,UPI,Delivered,,5,,,3921
ORD008161,CUST05054,Pooja Verma,58,Female,pooja.verma596@outlook.com,936-630-7334,LAGOS,Lagos State,Japan,293802,Headphones,Beauty,1,16388.08,5,15568.68,2/9/2021,3/5/2021,Credit Card,processing ,AutoDeals,5,N/A,NO,2503
ORD006909,,Vikram Lee,20,N/A,vikram.lee761@hotmail.com,609-273-9995,Chennai,Tamil Nadu,India,945754,Office Chair,books ,2,18011.1,25,27016.65,8/23/2022,9/3/2022,Debit Card,Pending,JewelBox,2,Poor packaging,,4255
ORD005015,CUST05964,Sneha Sharma,69,Other,sneha.sharma638@hotmail.com,808-863-9226,Delhi,Delhi,India,595985,,electronics,2,26207.18,20,41931.49,8/23/2023,9/15/2023,,delivered,FashionHub,1,Fast delivery,N/A,967
ORD001904,CUST03560,Kavya Mehta,50,Female,kavya.mehta176@yahoo.com,924-147-2244,Lucknow,Punjab,USA,208944,Action Figure,electronics,7,11723.33,20,65650.65,12/1/2022,12/24/2022,,delivered,HealthFirst,,Poor packaging,,1800
ORD005716,CUST06908,Aarav Brown,24,Female,aarav.brown820@hotmail.com,999-893-,Lucknow,Punjab,Japan,973509,Mask Pack,Sports,1,35678.21,30,24974.75,1/5/2022,1/28/2022,Wallet,canceled,GrocerBay,2,.,Yes,1941
ORD009478,CUST05954,Olivia Lopez,20,Female,olivia.lopez963@outlook.com,932-986-2298,,NSW,Australia,147849,CYCLING HELMET,books ,100,19548.09,50,,12/3/2020,12/5/2020,,RETURNED,,3,,No,4010
ORD008199,CUST01964,Juan Brown,75,Female,juan.brown723@hotmail.com,868-978-6052,Berlin,Tokyo,Singapore,848277,Data Science Book,Sports ,10,37558.63,30,262910.41,5/19/2020,5/17/2020,EMI,pending,JewelBox,3,Will buy again,N/A,3760
ORD003326,CUST03998,Chris Shah,73,Female,chris.shah299@yahoo.com,N/A,New York,New York,UAE,592677,Bookshelf,Sports ,6,5125.23,0,30751.38,12/7/2024,1/1/2025,Wallet,SHIPPED,SportZone,1,Average quality,N/A,
ORD004790,CUST06329,Omar Williams,75,Other,omar.williams325@gmail.com,832-892-9382,Berlin,Tokyo,Australia,802502,Mask Pack,Sports ,,16825.49,30,47111.37,2/4/2023,1/29/2023,EMI,Cancelled,FASHION HUB,2,Not worth it,N/A,4793
ORD011250,CUST02241,Chris_Chen,62,Male,chris.chen434@yahoo.com,700-337-5530,Bangalore,Karnataka,India,707141,TURMERIC POWDER,Electronics,2,28056.81,999,56113.62,12/17/2024,12/23/2024,Cash on Delivery,Returned,HomeEssentials,99,Not worth it,yes,2809
ORD001699,CUST04009,Rahul Nair,50,,rahul.nair238@outlook.com,690-669-8682,London,California,France,365522,Mug,Automotive ,10,15671.14,50,78355.7,12/5/2024,12/29/2024,Wallet,canceled,Book World ,5,,N/A,844
ORD009006,CUST06603,Li Nair,,Other,li.nair757@hotmail.com,660-214-4060,Tokyo,Victoria,Germany,408132,Sunscreen,Automotive,6,29575.67,,124217.81,1/15/2022,1/16/2022,Debit Card,RETURNED,GrocerBay,1,Loved it!,Yes,-100
ORD000757,CUST04590,Mei Kumar,21,Male,MEI.KUMAR724@HOTMAIL.COM,945-829-2053,Sydney,Florida,France,619855,Yoga Mat,Furniture,6,22495.31,25,101228.9,2022.02.28,3/18/2022,EMI,delivered,ToyLand,,,N/A,2092
ORD008667,CUST07396,,31,Female,rohan.johnson314@outlook.com,615-148-7176,Lagos,Lagos State,Nigeria,993205,Silver Necklace,CLOTHING,4,43593.71,999,174374.84,11/25/2023,12/17/2023,,SHIPPED,AutoDeals,4,,Yes,3048
ORD006218,CUST05474,Sneha Reddy,57,Female,sneha.reddy362@hotmail.com,711-796-5955,,Lagos State,UAE,N/A,Tyre Gauge,Electronics,7,18810.88,50,65838.08,1/17/2022,,UPI,Delivered,TechMart,,,,53
ORD000436,CUST04332,Maria Shah,39,Female,maria.shah569@outlook.com,640-687-4578,Jaipur,Uttar Pradesh,India,829560,Jacket,Books,9,44256.65,10,358478.87,10/5/2023,10/29/2023,Net Banking,Returned,TechMart,4,Very satisfied,N/A,1900
ORD008932,CUST02640,Vikram Nair,47,Male,,622-454-4809,,Maharashtra,India,558903,Sneakers,CLOTHING,9,24026.1,30,151364.43,,,EMI,RETURNED,HealthFirst,,Loved it!,,779
ORD001594,CUST06555,Rohan Chen,42,Male,rohan.chen161@yahoo.com,625-474-9756,Paris,Ile-de-France,Germany,0,Puzzle,Beauty,4,,50,66461.56,6/12/2022,7/5/2022,Credit Card,Shipped,GrocerBay,,,No,3304
ORD006881,CUST02723,Sneha Wang,71,Male,sneha.wang107@hotmail.com,987-126-1812,Paris,Ile-de-France,,805042,Self Help,Automotive,6,28973.47,,,3/26/2021,3/28/2021,Credit Card,Delivered,FASHION HUB,4,Disappointed,No,2753
ORD002715,CUST05292,Wei Johnson,52,Other,wei.johnson739@hotmail.com,959-161-3966,Berlin,Tokyo,Australia,622350,Hair Oil,Sports,6,30107.07,110,180642.42,7/9/2024,4-Jul-24,Wallet,processing ,HomeEssentials,3,Not worth it,N/A,1615
ORD002003,CUST07437,Vikram Mehta,53,Female,vikram.mehta134@outlook.com,898-722-4530,Lucknow,Punjab,Nigeria,N/A,Protein Powder,Sports ,5,2803.38,50,7008.45,12/19/2023,1/9/2024,Wallet,Pending,GrocerBay,1,,,2442
ORD006244,CUST00244,Juan Khan,20,Other,juan.khan27@hotmail.com,658-377-1505,London,California,Nigeria,892908,Earrings,Electronics,100,22037.25,20,1762980,2/22/2020,3/18/2020,Cash on Delivery,Processing,FASHION HUB,5,Excellent value,NO,697
ORD006776,CUST02978,Pooja Khan,73,Other,pooja.khan782@hotmail.com,975-397-9756,Singapore,NSW,Germany,706088,OLIVE OIL,Automotive ,10,6305.28,30,44136.96,3/1/2024,2/22/2024,Debit Card,Returned,HomeEssentials,5,Fast delivery,N/A,4754
ORD002878,CUST01369,Jessica Reddy,33,Male,jessica.reddy675@yahoo.com,676-397-3733x123,Tokyo,Victoria,Nigeria,602860,Olive Oil,Clothing,9,24530.47,999,220774.23,3/2/2023,3/18/2023,Cash on Delivery,Cancelled,HealthFirst,,,yes,4831
ORD000483,CUST03565,Zara Nair,47,Male,zaranair453@gmailcom,631-946-9192,London,California,Germany,772365,,Clothing,6,0,50,,5/29/2020,6/25/2020,Wallet,Delivered,SportZone,2,Fast delivery,,3231
ORD011329,CUST00747,Vikram Lee,21,Male,vikram.lee451@gmail.com,716-719-1510,New York,New York,Nigeria,,Green Tea,books ,2,36949.09,0,73898.18,6/11/2022,6/18/2022,UPI,SHIPPED,FashionHub,2,Poor packaging,NO,1328
ORD001856,CUST00900,Juan Reddy,,Male,juan.reddy532@gmail.com,650-817-7161,Toronto,Texas,Canada,324306,Jeans,Toys,9,22663.83,30,142782.13,5/30/2020,5/20/2020,Debit Card,RETURNED,Book World ,,Great product!,yes,3259
ORD006979,CUST00734,Chris Jones,23,Other,chris.jones932@hotmail.com,948-195-5828,Ahmedabad,Rajasthan,India,238140,Dash Cam,electronics,8,12350.09,5,93860.68,2/27/2021,3/24/2021,UPI,RETURNED,JewelBox,3,.,,3163
ORD000740,CUST04298,Maria Patel,42,Female,maria.patel721@gmail.com,921-919-2467,Singapore,NSW,USA,742878,,Automotive,1,0,15,,6/4/2022,6/14/2022,EMI,canceled,SportZone,4,.,N/A,3841
ORD007786,CUST03024,Jessica Martinez,150,Female,jessica.martinez990@yahoo.com,653-910-,Hyderabad,,India,788143,Bedsheet,Health,6,49555.14,25,222998.13,5/2/2022,6/1/2022,,Returned,AutoDeals,1,N/A,,4929
ORD005900,CUST01133,Sofia Lopez,43,Male,sofia.lopez428@yahoo.com,648-154-9549,Lucknow,Punjab,Australia,679406,Lego Set,Automotive ,10,34814.62,30,188989.63,2/27/2024,3/12/2024,Net Banking,Pending,GrocerBay,4,,NO,2951
ORD002607,CUST01179,Anjali_Ali,19,Other,anjali.ali229@outlook.com,891-572-1474,Toronto,Texas,Germany,582630,Curtains,TOYS,8,23491.57,20,150346.05,4/8/2020,4/30/2020,Wallet,Delivered,Book World ,4,Not worth it,,2068
ORD002147,CUST04954,Omar Ali,24,Other,omar.ali946@hotmail.com,717-378-7335,Dubai,Ontario,Australia,797960,Seat Cover,Toys,1,21433.9,50,10716.95,7/23/2023,8/7/2023,Net Banking,Returned,BookWorld,4,Very satisfied,yes,3975
